Date,WE_O3,AE_O3,WE_NO2,AE_NO2,Temp,RelHum,RefSt_O3
2023-06-24 03:00:00,448.17,451.75,444.67,446.42,24.21,64.07,81
2023-06-24 04:00:00,448.67,452.33,447.42,447.92,23.9,63.68,86
2023-06-24 05:00:00,447.92,452.08,445.5,447.42,23.58,64.75,86
2023-06-24 06:00:00,448.17,452.25,444.08,448.08,23.45,65.26,81
2023-06-24 07:00:00,448,452.75,443.5,448.42,23.49,66.23,86
2023-06-24 08:00:00,444.08,452.42,437.83,448.33,24.3,65.94,87
2023-06-24 09:00:00,444.67,450.5,432.25,445.67,25.74,65.38,68
2023-06-24 10:00:00,437.42,449.92,426,443.25,27.89,61.92,81
2023-06-24 11:00:00,430.08,447.67,422.08,441.67,30.51,58.26,94
2023-06-24 12:00:00,416.08,440.25,408,436.5,33.72,50.77,104
2023-06-24 13:00:00,414.75,434.42,407.67,431,33.93,49.27,107
2023-06-24 14:00:00,428.25,436.92,421.17,431.42,33.04,49.24,106
2023-06-24 15:00:00,431.33,436.75,429.5,428.92,33,48.31,109
2023-06-24 16:00:00,433.5,437.83,434.75,430.75,33.05,47.65,111
2023-06-24 17:00:00,445.58,439.58,444.5,431.17,32.16,48.34,85
2023-06-24 18:00:00,451.58,443.5,455.42,434.83,31.16,54.03,80
2023-06-24 19:00:00,454.25,445.92,458.25,436.33,29.87,57.13,81
2023-06-24 20:00:00,454.58,447.92,458.92,439.92,28.23,60.87,81
2023-06-24 21:00:00,455,450.17,460.08,443.92,27.05,63.85,87
2023-06-24 22:00:00,452.08,450.33,454.33,444.83,26.5,64.74,85
2023-06-24 23:00:00,454.67,451,449.67,446.42,25.73,64.81,57
2023-06-25 00:00:00,453.17,452,444.25,446.58,25.16,66.03,47
2023-06-25 01:00:00,448.75,451.67,436.33,446.92,24.88,66.35,51
2023-06-25 02:00:00,441.58,450.75,425.58,445.83,24.8,64.63,59
2023-06-25 03:00:00,444.83,450,425.08,444.83,24.95,62.97,41
2023-06-25 04:00:00,447.67,449.25,423.5,443.5,24.71,62.28,18
2023-06-25 05:00:00,453.67,450.58,430.08,445.33,23.76,63.83,6
2023-06-25 06:00:00,451.58,451.25,427,446.42,23.75,64.57,9
2023-06-25 07:00:00,449.58,450.83,427.33,446.25,24.75,64.87,17
2023-06-25 08:00:00,447.25,450.42,424.33,444.75,25.93,64.81,25
2023-06-25 09:00:00,436.33,449.58,406.42,444.58,30.3,58.24,21
2023-06-25 10:00:00,418.58,439.42,396.42,434.5,34.08,46.46,73
2023-06-25 11:00:00,428.33,439,412.17,433.33,33.95,43.04,68
2023-06-25 12:00:00,411.33,435.5,407.17,432.75,35.88,41.27,94
2023-06-25 13:00:00,408.25,429,402.92,426.83,36.27,41.72,96
2023-06-25 14:00:00,412.42,429.75,406.17,426,36.09,42.61,97
2023-06-25 15:00:00,414.67,429.08,414.67,423.08,36.71,43,97
2023-06-25 16:00:00,422.58,431.83,423.83,425.42,36.41,43.18,101
2023-06-25 17:00:00,434.58,435.33,441.08,427.42,34.79,44.86,102
2023-06-25 18:00:00,433.33,438.58,438.33,431.33,34.5,46.13,107
2023-06-25 19:00:00,437.08,439.5,442.33,430.92,33.58,44.51,102
2023-06-25 20:00:00,445.42,442.5,451,433.92,31.69,46.11,95
2023-06-25 21:00:00,452.33,445.33,457.5,436.42,29.96,50.09,86
2023-06-25 22:00:00,452.5,447.5,457.17,439.92,28.66,52.84,88
2023-06-25 23:00:00,452.08,448.75,455.92,442.75,27.59,55.85,86
2023-06-26 00:00:00,450.42,449.08,448.42,443.75,27.07,56.79,73
2023-06-26 01:00:00,448.42,449.75,437.83,444.67,26.73,57.53,52
2023-06-26 02:00:00,447.92,449.67,433.83,443.5,26.49,57.8,42
2023-06-26 03:00:00,447.5,449.75,428.08,444.92,26.25,58.53,26
2023-06-26 04:00:00,451,450.67,428.5,445.08,26.01,58.95,10
2023-06-26 05:00:00,450.42,450.08,425.42,444.5,25.64,59.59,5
2023-06-26 06:00:00,449.42,449.83,422.17,445.17,25.03,59.6,5
2023-06-26 07:00:00,448.67,450.08,421.42,444.5,25.07,58.56,10
2023-06-26 08:00:00,455.42,450,428.42,445.25,26.72,58.22,9
2023-06-26 09:00:00,437.17,446.5,405.58,441.5,32.08,50.45,23
2023-06-26 10:00:00,429,436,399.75,432.67,35.96,40.3,32
2023-06-26 11:00:00,432.67,436.33,427.17,431.67,35.46,39.59,78
2023-06-26 12:00:00,422.25,434.25,418.08,430.33,36.33,37.16,85
2023-06-26 13:00:00,413.75,429.08,411.42,427.33,37.01,38.8,80
2023-06-26 14:00:00,418.92,429.67,416.08,426.33,36.89,40.63,86
2023-06-26 15:00:00,416.83,429.33,415.25,424.08,37.17,40.61,94
2023-06-26 16:00:00,423.42,431.17,422.42,426,37.18,40.82,87
2023-06-26 17:00:00,431.83,434,434.25,426.67,36.16,42.17,86
2023-06-26 18:00:00,436.33,437.58,443.42,431.33,35.22,43.84,95
2023-06-26 19:00:00,443.5,439.25,455.25,431.58,33.76,44.67,104
2023-06-26 20:00:00,453.17,444.08,464.58,436,31.48,47.94,95
2023-06-26 21:00:00,456.5,447.25,461.75,438.92,30.1,52.45,79
2023-06-26 22:00:00,456,448.83,456.33,441.08,29.48,54.88,64
2023-06-26 23:00:00,460.5,449.75,450,444,28.5,56.59,25
2023-06-27 00:00:00,458.75,450.42,447,445.42,27.93,58.1,25
2023-06-27 01:00:00,453,450.83,446.33,445.58,27.45,62.85,59
2023-06-27 02:00:00,452.08,451.92,452.17,447.17,26.85,65.74,81
2023-06-27 03:00:00,452.25,452.08,453.5,447.58,26.29,68.84,84
2023-06-27 04:00:00,447.92,452.25,443.25,447.83,26.12,67.87,73
2023-06-27 05:00:00,443.42,452,432.25,446.25,25.77,67.93,68
2023-06-27 06:00:00,443.17,450.83,430.33,445.58,25.67,66.44,61
2023-06-27 07:00:00,446.92,451.42,434.42,446.42,25.5,66.91,58
2023-06-27 08:00:00,450.5,451,438.33,445.33,26.13,66.25,58
2023-06-27 09:00:00,444.83,450.75,437.08,444.83,27.87,65.14,77
2023-06-27 10:00:00,434.16,446.5,424.55,441.22,30.14,58.85,82.33
2023-06-27 11:00:00,423.5,442.25,412.03,437.61,32.42,52.56,87.67
2023-06-27 12:00:00,412.83,438,399.5,434,34.69,46.27,93
2023-06-27 13:00:00,413,434.25,403.25,429.75,34.77,44.94,98
2023-06-27 14:00:00,417.83,431.58,414.5,427.83,35.34,45.53,103
2023-06-27 15:00:00,427.92,433.5,429.25,427,35.19,46.59,99
2023-06-27 16:00:00,434.17,436.58,435.17,430.25,34.5,47.79,89
2023-06-27 17:00:00,441.58,438.67,443.17,430.5,33.24,49.47,81
2023-06-27 18:00:00,449.5,442.83,452.67,434.67,31.28,52.38,79
2023-06-27 19:00:00,452.25,446.25,456.08,438.08,29.58,56.06,79
2023-06-27 20:00:00,452.08,447.5,453.67,439.42,28.67,58.32,80
2023-06-27 21:00:00,450.83,449.25,451.42,443,27.86,60.05,83
2023-06-27 22:00:00,449.83,449.75,449.92,443.42,27.62,60.65,84
2023-06-27 23:00:00,449.42,450,448.25,444.17,26.98,62.63,78
2023-06-28 00:00:00,449.75,451,445.67,445.25,26.41,64.02,73
2023-06-28 01:00:00,449.33,451.17,443.83,446.17,26.13,64.96,71
2023-06-28 02:00:00,449.92,451.67,445.5,446.25,25.77,66.34,71
2023-06-28 03:00:00,452.33,451.83,436.75,446.25,25.86,68.11,29
2023-06-28 04:00:00,451.25,451.67,439,446.08,25.72,71.22,38
2023-06-28 05:00:00,449.5,451.92,437.08,447.08,25.29,73.61,46
2023-06-28 06:00:00,447.58,452,434.58,447.33,25.42,73.07,50
2023-06-28 07:00:00,447.42,452,429,447.08,25.57,72.77,38
2023-06-28 08:00:00,446.25,451.33,427.08,446.17,26.21,70.48,37
2023-06-28 09:00:00,446.67,450.08,425.33,444.92,28.11,67.19,42
2023-06-28 10:00:00,442.58,449.08,426.58,442.5,29,64.99,63
2023-06-28 11:00:00,437.33,444.83,413.92,439.17,31.55,59.13,49
2023-06-28 12:00:00,422,441.58,406.08,437.5,33.45,54.09,73
2023-06-28 13:00:00,415,434.83,402.08,431.5,35.08,50.12,91
2023-06-28 14:00:00,417.5,432.75,407.5,428.33,35.49,48.97,93
2023-06-28 15:00:00,421.92,432.5,419.25,426.42,35.62,48.42,97
2023-06-28 16:00:00,429.92,434,428.83,427.33,35.36,47.84,96
2023-06-28 17:00:00,433.25,436.25,431.42,429,34.54,48.52,84
2023-06-28 18:00:00,435.67,437.67,433.25,430.42,33.91,47.77,84
2023-06-28 19:00:00,439.58,439.83,438.67,431,32.6,47.19,87
2023-06-28 20:00:00,444,442.25,443.17,433.08,30.97,48.54,84
2023-06-28 21:00:00,445.75,444.17,444.17,434.67,29.77,50.19,84
2023-06-28 22:00:00,446.17,445.25,442.42,437,29.09,50.87,81
2023-06-28 23:00:00,456.33,447.08,457,440.33,28.23,56.74,63
2023-06-29 00:00:00,456.42,448.75,450.67,442.67,27.83,58.56,45
2023-06-29 01:00:00,452.33,448.58,444,443.08,27.37,59.06,49
2023-06-29 02:00:00,450.25,450.08,442.17,444.08,26.99,62.25,54
2023-06-29 03:00:00,449.17,449.33,433.25,444.17,26.93,61.3,30
2023-06-29 04:00:00,449.5,449.75,434.25,443.92,26.8,62.46,36
2023-06-29 05:00:00,448,449.83,429.5,443.67,26.28,64.47,29
2023-06-29 06:00:00,449.33,450.33,429.33,445,25.9,64.1,19
2023-06-29 07:00:00,451,451,431.25,445.92,25.8,66.17,19
2023-06-29 08:00:00,450,450.75,427.5,445.42,26.68,65.5,21
2023-06-29 09:00:00,430.42,448.83,413.08,442.5,29.64,58.74,73
2023-06-29 10:00:00,436.92,441.75,412.08,435.92,32.87,50.8,37
2023-06-29 11:00:00,445.5,443.75,434.83,438.5,32.68,52.53,58
2023-06-29 12:00:00,421,436.75,405.92,433.42,35.03,47.58,79
2023-06-29 13:00:00,425.5,437.67,419.25,432.92,34.22,46.51,86
2023-06-29 14:00:00,426.58,433.42,419.25,427.5,34.54,44.37,95
2023-06-29 15:00:00,434.42,437.83,432.92,430.92,33.86,45.53,86
2023-06-29 16:00:00,419.92,433.75,411.17,427.5,35.37,43.31,89
2023-06-29 17:00:00,428.17,434.42,424.42,426.25,34.54,41.39,93
2023-06-29 18:00:00,440.67,438.17,440.83,430.25,33.08,42.5,84
2023-06-29 19:00:00,450.42,440.17,452.58,432,31.81,44.88,75
2023-06-29 20:00:00,457.92,443.75,458.75,435.17,30,49.41,63
2023-06-29 21:00:00,454.83,446.5,458.33,438.83,28.61,51.85,81
2023-06-29 22:00:00,451.25,447.92,459.25,440.92,27.97,53.46,96
2023-06-29 23:00:00,448.83,446.75,451.25,439.25,26.21,54.37,96
2023-06-30 00:00:00,448.25,450.33,452,445.5,23.64,56.54,104
2023-06-30 01:00:00,447.08,448.92,450.08,443.42,23.57,55.8,103
2023-06-30 02:00:00,454.75,451.83,459.92,445.58,22.25,61.9,91
2023-06-30 03:00:00,453,453.08,454.67,447.67,21.87,62.68,89
2023-06-30 04:00:00,449.17,452.83,445.67,447.33,21.98,62.07,85
2023-06-30 05:00:00,445.33,452.25,445.33,448,22.1,61.87,100
2023-06-30 06:00:00,444.17,450.92,444.75,446.67,22.82,60.19,109
2023-06-30 07:00:00,445.08,450.67,442.42,446.17,22.92,60.09,96
2023-06-30 08:00:00,445.17,450.33,435.33,445.58,23.2,59.58,70
2023-06-30 09:00:00,444.33,450.5,432.17,444.75,24.31,58.02,63
2023-06-30 10:00:00,441.33,447.17,426.08,441.67,27.06,53.51,52
2023-06-30 11:00:00,435.92,446.33,420.83,440,29.74,49.14,60
2023-06-30 12:00:00,430.67,437.67,417.42,431.08,31.08,44.32,75
2023-06-30 13:00:00,448.92,443.75,444.58,436.25,28.96,49.19,83
2023-06-30 14:00:00,450.5,445.42,450,438.5,28.87,50.37,101
2023-06-30 15:00:00,437.5,440.17,435.42,432.25,30.24,47.31,118
2023-06-30 16:00:00,442.67,442,447.17,434.25,30.43,47.54,115
2023-06-30 17:00:00,444.58,441.67,445.33,433.25,30.56,48.49,102
2023-06-30 18:00:00,439.58,441.75,436.33,434.33,30.68,48.75,90
2023-06-30 19:00:00,446.58,442.42,443.75,433.5,30.02,48.41,81
2023-06-30 20:00:00,450.75,444.83,451.75,437.67,28.45,50.84,86
2023-06-30 21:00:00,450.83,447,456.75,439.83,27.1,53.79,98
2023-06-30 22:00:00,453.83,448.83,462.83,442.83,26.31,57.98,96
2023-06-30 23:00:00,450.08,449.67,454.5,443.5,25.63,60.74,99
2023-07-01 00:00:00,446.42,450,444.33,444.67,25.35,60.46,84
2023-07-01 01:00:00,448.17,448.42,444.33,442.67,24.88,62.3,77
2023-07-01 02:00:00,453.08,451.25,451.42,445.92,22.58,69.47,70
2023-07-01 03:00:00,450.67,453.67,446.08,448.58,21.97,71.88,66
2023-07-01 04:00:00,447,452.75,438.33,449.42,22.2,69.06,66
2023-07-01 05:00:00,445.33,451.75,437.42,447.33,22.21,69.56,67
2023-07-01 06:00:00,443.75,451.92,428.83,447.33,22.38,68.35,47
2023-07-01 07:00:00,442.25,451.08,424.58,446.83,22.57,66.23,37
2023-07-01 08:00:00,439.67,450.92,420.25,445.83,22.94,64.38,44
2023-07-01 09:00:00,434.17,451.08,412.75,446.25,24.79,59.36,50
2023-07-01 10:00:00,423.5,445.92,402.5,439.58,29.71,48.9,67
2023-07-01 11:00:00,415.75,440.5,396.5,433.58,32.28,42.23,77
2023-07-01 12:00:00,423.5,435.08,407.92,429.58,32.84,38.55,67
2023-07-01 13:00:00,430.25,437.08,419,431,31.17,41.67,74
2023-07-01 14:00:00,420.33,436.5,411.58,431,32.14,41.9,99
2023-07-01 15:00:00,417.92,432.83,415.25,425.67,33.38,40.56,110
2023-07-01 16:00:00,417.25,431.75,416.92,425.25,34.33,40.2,104
2023-07-01 17:00:00,428.08,433.67,425.83,424.92,33.62,40.14,95
2023-07-01 18:00:00,431.58,436.67,433.08,429,32.92,41.1,91
2023-07-01 19:00:00,439.67,439.67,439.42,430.5,31.61,41.19,85
2023-07-01 20:00:00,443.17,442.58,443.17,434.08,29.43,42.51,81
2023-07-01 21:00:00,446.58,444.92,445.67,437.67,27.92,44.92,68
2023-07-01 22:00:00,447.42,446.5,441.67,439.67,26.97,46.69,54
2023-07-01 23:00:00,446.17,447.5,436.83,441.42,26.13,47.98,49
2023-07-02 00:00:00,442.83,447.58,431.5,442,25.75,48,54
2023-07-02 01:00:00,447.67,447.83,431.75,441.67,25.33,48.48,32
2023-07-02 02:00:00,450.42,448.42,432.33,442.5,25.11,50.63,21
2023-07-02 03:00:00,449.92,448.75,433.25,443.58,24.93,52.32,25
2023-07-02 04:00:00,450.33,449.58,433.67,444.5,24.42,54.5,25
2023-07-02 05:00:00,450.33,450.25,435.75,445.58,23.6,56.73,29
2023-07-02 06:00:00,448.08,450.75,432.58,445.75,23.37,57.87,34
2023-07-02 07:00:00,442.33,451.08,427.42,445.58,23.32,58.5,47
2023-07-02 08:00:00,445.42,450.67,433.67,445.92,23.67,58.48,54
2023-07-02 09:00:00,443.08,451.5,433.92,445.92,26.61,58.99,67
2023-07-02 10:00:00,433,446.58,423,440,29.63,53.12,83
2023-07-02 11:00:00,434.5,445.83,427.92,439.17,30.84,51.86,89
2023-07-02 12:00:00,430.08,443.08,427.75,437.17,31.45,50.72,94
2023-07-02 13:00:00,431.83,440.08,427.75,435,31.27,52.31,91
2023-07-02 14:00:00,441.75,442.25,438.33,434.67,30.08,55.71,86
2023-07-02 15:00:00,444.92,446,443,436.5,29.12,59.45,86
2023-07-02 16:00:00,446.33,446.58,445.25,439.17,28.65,61.26,86
2023-07-02 17:00:00,446.67,448.33,444.42,441,27.9,63.48,82
2023-07-02 18:00:00,434.33,447.42,419,440.42,29.2,60.31,74
2023-07-02 19:00:00,434.83,444.08,420.33,434.58,29.55,55.47,72
2023-07-02 20:00:00,442.83,445.75,436.5,438,28.13,55.66,74
2023-07-02 21:00:00,448.58,447.67,447.5,440.83,27.02,58.81,82
2023-07-02 22:00:00,451.5,448.75,454.08,443.33,26.32,62.09,88
2023-07-02 23:00:00,453.33,449.92,461.83,444.75,25.81,65.35,102
2023-07-03 00:00:00,450.08,450.42,452.92,445.17,25.61,67.89,91
2023-07-03 01:00:00,448.42,450.58,447.17,446.08,25.39,67.94,90
2023-07-03 02:00:00,446.83,450.5,442.08,444.42,25.2,66.6,80
2023-07-03 03:00:00,445.58,450.25,436.25,444.5,25.17,66.23,69
2023-07-03 04:00:00,445.83,450.08,434.5,445,24.8,66.12,60
2023-07-03 05:00:00,447.25,450.42,434.17,445.42,23.86,66.98,50
2023-07-03 06:00:00,448.83,451.17,434.83,446.58,23.72,68.12,42
2023-07-03 07:00:00,446.42,451.33,431.42,446.42,24.59,68.72,43
2023-07-03 08:00:00,447.58,450.25,424,446.33,25.92,68.26,20
2023-07-03 09:00:00,450.25,448.67,428.17,443.83,26.27,67.08,24
2023-07-03 10:00:00,445.75,449.75,431.83,444.33,27.69,65.18,53
2023-07-03 11:00:00,436.67,445.58,420.17,439.58,30.57,59.5,63
2023-07-03 12:00:00,431.33,443.17,415.75,437.75,31.64,56.08,71
2023-07-03 13:00:00,431.08,442.33,420.5,436.25,31.45,56.06,81
2023-07-03 14:00:00,416.42,437.58,397.33,433,33.14,52,86
2023-07-03 15:00:00,426.83,433.5,414.83,426.08,33.37,49.88,79
2023-07-03 16:00:00,443.92,439.83,439,431.75,31.69,52.45,63
2023-07-03 17:00:00,447.42,443.42,441.83,434.42,29.83,56.17,60
2023-07-03 18:00:00,448.75,445.67,442.5,438.58,28.8,58.37,60
2023-07-03 19:00:00,444.58,445.75,432.33,437.58,29.28,57.99,52
2023-07-03 20:00:00,442.58,445.17,430.75,438.17,28.92,57.61,58
2023-07-03 21:00:00,446.33,446.5,439.83,438.5,27.8,59.66,66
2023-07-03 22:00:00,444,447.42,436.25,441.83,27.09,60,67
2023-07-03 23:00:00,445,448,435.67,442.25,26.15,61.27,64
2023-07-04 00:00:00,445.92,448.92,432.58,443.42,25.61,62.02,48
2023-07-04 01:00:00,445.5,448.83,430.58,444,25.55,62.23,43
2023-07-04 02:00:00,446.75,448.75,430.58,442.75,25.09,62.97,36
2023-07-04 03:00:00,446.5,449.58,433.17,444.25,24.92,64.47,43
2023-07-04 04:00:00,445.25,449.75,432.58,445,24.73,65.19,45
2023-07-04 05:00:00,445.75,449.83,429.67,444.75,23.85,66.66,35
2023-07-04 06:00:00,449,450.67,432.92,445.42,23.7,67.46,28
2023-07-04 07:00:00,450.17,451.25,433.08,445.5,23.75,68.6,25
2023-07-04 08:00:00,450.58,451.25,437.08,446.5,24.7,70.22,39
2023-07-04 09:00:00,446.17,450.75,430,445.67,26.33,69.85,41
2023-07-04 10:00:00,438.42,449.17,425.08,444,28.52,65.16,65
2023-07-04 11:00:00,434.58,445.67,420.08,438.58,29.98,61.08,68
2023-07-04 12:00:00,437,443.33,420.25,436,28.95,58.35,68
2023-07-04 13:00:00,435.25,446.67,418.25,439.58,28.06,57.26,67
2023-07-04 14:00:00,427.08,441.83,403.17,433.75,29.59,51.32,63
2023-07-04 15:00:00,429.67,441.92,415.92,434.5,30.12,51.16,75
2023-07-04 16:00:00,434.83,441.67,425.58,435,31.16,51.85,78
2023-07-04 17:00:00,440.25,439.58,433,431.42,31.08,53.06,75
2023-07-04 18:00:00,447.33,442.92,437.17,435.83,31.14,55.77,59
2023-07-04 19:00:00,443.67,442.83,436.25,434.75,30.95,55.79,62
2023-07-04 20:00:00,454.17,444.58,449.75,436.42,29.41,58.64,47
2023-07-04 21:00:00,457.42,448.25,454.17,441.17,27.62,63.67,54
2023-07-04 22:00:00,451.33,449.33,445.83,444.08,27.35,64.84,52
2023-07-04 23:00:00,446.92,449.25,438.67,443.17,26.82,65.89,60
2023-07-05 00:00:00,447.42,449.75,439.5,444.25,26.12,66.42,62
2023-07-05 01:00:00,448,450.08,439.58,444.08,25.62,66.52,56
2023-07-05 02:00:00,449.58,451.17,442.83,446.33,25.55,71.86,55
2023-07-05 03:00:00,447.17,450.92,437.42,445.67,25.5,72.31,55
2023-07-05 04:00:00,445.67,451.17,431.75,445.75,25.3,71.66,41
2023-07-05 05:00:00,443.58,450.5,423.58,445.5,24.69,71.48,28
2023-07-05 06:00:00,447.42,451.08,427.17,446.33,23.82,71.3,18
2023-07-05 07:00:00,450.5,451.92,439,446.5,24.11,75.45,42
2023-07-05 08:00:00,447.17,451.42,433.42,446.33,24.95,76.52,46
2023-07-05 09:00:00,443.83,451.67,428.5,447.42,26.62,72.97,46
2023-07-05 10:00:00,441,446.25,421.58,440.67,27.36,68.91,51
2023-07-05 11:00:00,447.92,448.92,433.25,443.08,24.75,72.24,43
2023-07-05 12:00:00,445.67,449.62,431.84,444.33,25.23,71.12,50
2023-07-05 13:00:00,443.42,450.33,430.42,445.58,25.71,70,57
2023-07-05 14:00:00,441.21,448.92,427.84,443.42,26.46,67.99,62
2023-07-05 15:00:00,439,447.5,425.25,441.25,27.22,65.98,67
2023-07-05 16:00:00,439.25,446.42,420.67,440.17,28.44,64,61
2023-07-05 17:00:00,431.5,441.58,408.42,432.75,29.3,60.65,60
2023-07-05 18:00:00,442.67,445.92,427.42,437.58,27.92,61.95,50
2023-07-05 19:00:00,441.58,444.25,426.33,437.17,27.96,61.54,55
2023-07-05 20:00:00,447.5,446.67,432.67,439.58,26.92,62.03,40
2023-07-05 21:00:00,448.75,447.58,435.75,441.5,26.16,63.66,36
2023-07-05 22:00:00,448.75,447.75,435.75,441.92,25.65,64.52,37
2023-07-05 23:00:00,447.17,448.83,436.75,442.67,25.09,66.97,55
2023-07-06 00:00:00,446.33,449.08,437.58,444.08,24.7,68.56,56
2023-07-06 01:00:00,446.25,449.42,436,443.75,23.96,70.1,53
2023-07-06 02:00:00,446.67,450.17,436.42,444.83,23.63,71.27,52
2023-07-06 03:00:00,445.67,450.5,431.67,445.17,23.56,71.03,40
2023-07-06 04:00:00,445.58,450.42,427.33,445.42,23.48,69.83,37
2023-07-06 05:00:00,443.33,450.25,425.33,445.25,23.38,70.2,37
2023-07-06 06:00:00,444.92,450.25,427.25,445.25,23.26,70.88,32
2023-07-06 07:00:00,444.08,450.5,425,445.67,23.45,69.96,33
2023-07-06 08:00:00,442.83,449.92,419.42,444.92,24.14,68.59,25
2023-07-06 09:00:00,431.5,449,406.5,442.92,27.05,61.68,48
2023-07-06 10:00:00,425.42,444.12,400.58,437.75,29.65,52.26,52.5
2023-07-06 11:00:00,419.33,439.25,394.67,432.58,32.25,42.84,57
2023-07-06 12:00:00,421.17,436.5,402.25,431,33.12,38.48,60
2023-07-06 13:00:00,416.92,433.25,401.42,428.75,33.17,39.34,62
2023-07-06 14:00:00,423.25,432.92,409.58,427.33,33.31,41.35,68
2023-07-06 15:00:00,432.42,435.5,426.75,428.17,33.02,43.87,74
2023-07-06 16:00:00,440,437.42,435.5,429.67,32.42,46.53,68
2023-07-06 17:00:00,446,439.58,442.17,431,30.99,48.82,60
2023-07-06 18:00:00,449,443.5,443.17,434.67,29.59,52.01,52
2023-07-06 19:00:00,451.5,445.83,444.67,438.42,28.47,54.88,49
2023-07-06 20:00:00,455.17,447.17,449.42,440,27.28,58.95,46
2023-07-06 21:00:00,453,449.25,447.5,443.58,26.37,61.78,52
2023-07-06 22:00:00,448.75,449.42,438.92,445,26.1,61.26,41
2023-07-06 23:00:00,450.83,450.42,435.25,445.67,25.74,62.25,21
2023-07-07 00:00:00,452.67,450,433.58,444.92,25.68,63.08,11
2023-07-07 01:00:00,455,450.17,436.75,445.83,25.26,64.69,8
2023-07-07 02:00:00,445.58,450.58,427.83,445.5,24.68,66.45,26
2023-07-07 03:00:00,444.75,450.25,422.33,445.33,24.16,65.88,16
2023-07-07 04:00:00,447.58,451,424.42,446.75,23.7,66.13,12
2023-07-07 05:00:00,444.58,450.83,421.67,445.92,23.72,67.57,19
2023-07-07 06:00:00,445.17,450.08,422.25,445.58,23.55,67.19,15
2023-07-07 07:00:00,450.67,451.42,431,447,23.58,68.61,18
2023-07-07 08:00:00,450.25,451.17,432.58,447.08,24.22,71.02,27
2023-07-07 09:00:00,444.25,452.33,428.58,447.75,27.23,68.05,46
2023-07-07 10:00:00,422.83,445.58,397.83,439.5,30.59,54.22,67
2023-07-07 11:00:00,424,441.08,401.67,435,31.78,47.44,65
2023-07-07 12:00:00,427,441.17,409.58,434.58,31.52,45.47,70
2023-07-07 13:00:00,427.92,438.67,410.67,431.83,31.33,42.79,70
2023-07-07 14:00:00,438,438.5,426,429.92,30.3,45.25,69
2023-07-07 15:00:00,448.92,443.67,444.75,436,28.92,50.72,71
2023-07-07 16:00:00,439.58,443.75,431.08,436.75,30.11,50.8,78
2023-07-07 17:00:00,436.25,440.58,428.17,432.5,30.33,48.48,80
2023-07-07 18:00:00,447.83,442.67,448.5,433.83,29.8,52.36,80
2023-07-07 19:00:00,453.17,445.17,456.5,438.58,28.42,57.99,81
2023-07-07 20:00:00,457.08,447.75,463.92,441.67,27.18,64.22,78
2023-07-07 21:00:00,458.25,449.83,462.75,444,26.35,68.62,74
2023-07-07 22:00:00,455.83,450.75,459.08,446.17,25.96,71.75,79
2023-07-07 23:00:00,451.83,451.67,453.08,446.5,25.42,73.77,81
2023-07-08 00:00:00,449.33,452,443.42,446.92,25.17,73.64,66
2023-07-08 01:00:00,438.83,450.33,420,445.33,25.25,68.62,50
2023-07-08 02:00:00,436.17,449,420.58,443.67,25.22,65.3,66
2023-07-08 03:00:00,437.5,448.75,423,442.5,25.09,63.65,65
2023-07-08 04:00:00,441.83,447.92,428.08,442.83,25.11,62.93,56
2023-07-08 05:00:00,453.17,449.25,455.5,444.33,24.21,71.46,87
2023-07-08 06:00:00,451.08,450.67,454.08,445.75,23.72,75.24,89
2023-07-08 07:00:00,444.08,451,431.83,446.17,23.75,71.15,58
2023-07-08 08:00:00,440.08,449.83,427.58,445.33,24.93,68.17,67
2023-07-08 09:00:00,429.08,451,411.42,446.08,29.22,62.75,59
2023-07-08 10:00:00,427.54,443.92,415.25,439.12,32.16,53.99,73
2023-07-08 11:00:00,426,436.83,419.08,432.17,35.1,45.23,87
2023-07-08 12:00:00,417.75,434.33,414.42,431.25,35.75,43.58,90
2023-07-08 13:00:00,428.58,434.17,429.75,430.5,34.17,47.21,92
2023-07-08 14:00:00,428,435.92,423.67,431.75,33.73,48.24,93
2023-07-08 15:00:00,430,436.83,429.25,429.67,33.6,49.28,96
2023-07-08 16:00:00,431.25,437.75,427.5,431.17,33.63,49.26,91
2023-07-08 17:00:00,433.33,438.08,432.58,430.25,32.78,48.5,93
2023-07-08 18:00:00,441.75,441.33,446.67,434.08,32.04,50.21,98
2023-07-08 19:00:00,445.25,442.58,447.33,433.92,31.06,51.41,93
2023-07-08 20:00:00,452.5,445.83,457.42,437.75,29.3,55.78,79
2023-07-08 21:00:00,453,447.92,454.33,441.08,28.07,59.21,74
2023-07-08 22:00:00,448.92,448.67,450.33,442.83,27.66,59.89,82
2023-07-08 23:00:00,446,448.5,443.67,443.25,26.94,61.43,80
2023-07-09 00:00:00,443.75,448.33,433,443,26.81,59.8,62
2023-07-09 01:00:00,445.83,448.83,430.58,443.08,26.42,59.57,49
2023-07-09 02:00:00,443.5,448.42,425.92,442.42,26.62,59.15,46
2023-07-09 03:00:00,445.5,447.42,427.42,441.75,26.45,58.5,35
2023-07-09 04:00:00,452.25,448.58,434.08,443.42,26.11,59.67,22
2023-07-09 05:00:00,450.58,449.17,431.42,444,25.26,61.63,21
2023-07-09 06:00:00,450.75,449.83,432.67,445.25,24.75,62.69,23
