Date;BC;N_CPC;PM-10;PM-2.5;PM-1.0;NO2;O3;SO2;CO;NO;NOX;TEMP;HUM
25/1/19 15:00;1.338;30.676;13.45;5.9;4.433;84.0;19.0;8.0;0.4;46.0;154.0;14.483;64.383
25/1/19 16:00;1.284;26.688;10.417;4.817;3.6;52.0;29.0;2.0;0.4;16.0;76.0;13.383;68.033
25/1/19 17:00;1.278;24.296;5.767;3.983;3.0;57.0;23.0;1.0;0.3;14.0;78.0;11.867;79.533
25/1/19 18:00;1.929;26.615;6.55;4.85;3.733;63.0;19.0;1.0;0.3;8.0;75.0;11.35;82.183
25/1/19 19:00;2.042;36.346;5.667;4.433;3.45;56.0;22.0;1.0;0.3;4.0;62.0;11.6;78.783
25/1/19 20:00;3.224;32.503;7.1;5.467;4.55;74.0;8.0;1.0;0.4;11.0;90.0;11.25;67.4
25/1/19 21:00;2.746;31.282;7.133;5.067;4.25;83.0;2.0;1.0;0.6;28.0;125.0;11.45;60.817
25/1/19 22:00;2.713;32.958;6.917;5.117;4.117;85.0;1.0;1.0;0.8;62.0;180.0;11.533;59.133
25/1/19 23:00;1.691;25.344;5.483;4.367;3.55;77.0;1.0;1.0;0.7;40.0;137.0;11.567;55.7
26/1/19 0:00;1.762;17.721;7.117;5.683;4.85;73.0;1.0;1.0;0.6;36.0;128.0;11.2;63.35
26/1/19 1:00;1.239;14.39;5.633;4.6;3.95;71.0;1.0;1.0;0.6;20.0;101.0;11.217;65.517
26/1/19 2:00;1.531;12.994;6.783;5.333;4.517;69.0;1.0;1.0;0.6;18.0;96.0;10.733;67.917
26/1/19 3:00;0.67;10.059;3.817;3.25;2.783;56.0;6.0;1.0;0.6;7.0;67.0;10.883;68.283
26/1/19 4:00;0.353;6.449;2.367;2.15;1.883;58.0;2.0;1.0;0.6;13.0;77.0;11.267;68.6
26/1/19 5:00;0.47;6.832;2.733;2.433;2.15;31.0;21.0;1.0;0.5;4.0;36.0;11.033;69.9
26/1/19 6:00;0.488;7.421;2.55;2.317;2.1;13.0;36.0;1.0;0.3;2.0;16.0;10.917;71.7
26/1/19 7:00;0.561;10.575;3.617;3.3;3.033;13.0;36.0;1.0;0.3;3.0;17.0;10.467;74.45
26/1/19 8:00;0.892;8.1;4.55;3.9;3.517;21.0;31.0;1.0;0.3;7.0;31.0;11.167;72.3
26/1/19 9:00;0.587;7.896;4.533;3.75;3.4;19.0;32.0;1.0;0.3;3.0;23.0;12.167;69.65
26/1/19 10:00;0.382;8.814;3.783;3.167;2.883;12.0;38.0;1.0;0.3;5.0;20.0;13.4;65.667
26/1/19 11:00;0.534;12.047;3.783;3.117;2.833;9.0;42.0;1.0;0.2;5.0;16.0;14.867;61.6
26/1/19 12:00;0.604;19.827;4.333;3.217;2.85;8.0;45.0;1.0;0.2;4.0;14.0;16.017;59.467
26/1/19 13:00;0.878;29.736;7.55;5.25;4.433;8.0;46.0;1.0;0.2;4.0;13.0;16.467;62.667
26/1/19 14:00;0.559;21.798;5.183;3.383;2.7;12.0;43.0;1.0;0.2;4.0;19.0;16.2;64.583
26/1/19 15:00;0.755;20.227;6.85;4.167;3.35;19.0;42.0;1.0;0.2;6.0;28.0;16.517;66.217
26/1/19 16:00;1.404;26.822;6.767;4.333;3.117;14.0;53.0;1.0;0.2;3.0;20.0;15.383;70.867
26/1/19 17:00;2.231;30.151;6.317;4.8;3.733;20.0;50.0;1.0;0.2;3.0;25.0;13.717;76.6
26/1/19 18:00;2.938;34.461;7.2;5.75;4.683;38.0;33.0;1.0;0.2;5.0;45.0;12.817;80.233
26/1/19 19:00;2.394;28.878;8.667;7.367;6.3;59.0;14.0;1.0;0.2;5.0;66.0;12.217;82.967
26/1/19 20:00;3.515;36.073;9.35;8.0;6.9;76.0;4.0;1.0;0.3;21.0;107.0;11.867;84.467
26/1/19 21:00;3.136;35.009;10.867;9.667;8.633;62.0;11.0;1.0;0.3;23.0;98.0;11.65;85.417
26/1/19 22:00;1.741;22.537;8.2;7.25;6.283;76.0;2.0;1.0;0.3;30.0;122.0;11.533;83.517
26/1/19 23:00;1.523;17.348;7.667;6.75;5.933;67.0;4.0;1.0;0.4;26.0;107.0;11.567;79.833
27/1/19 0:00;1.23;14.181;6.167;5.583;4.9;54.0;6.0;1.0;0.3;16.0;78.0;11.483;77.983
27/1/19 1:00;1.284;12.556;5.517;4.983;4.4;59.0;5.0;1.0;0.2;10.0;74.0;11.833;74.4
27/1/19 2:00;0.446;10.27;4.15;3.733;3.25;51.0;8.0;1.0;0.3;7.0;61.0;12.433;69.317
27/1/19 3:00;0.393;8.396;4.833;4.367;3.95;40.0;17.0;1.0;0.2;4.0;45.0;12.483;67.133
27/1/19 4:00;0.55;8.11;5.55;5.15;4.717;15.0;41.0;1.0;0.2;2.0;17.0;11.55;70.0
27/1/19 5:00;0.734;6.734;6.5;6.15;5.733;11.0;46.0;1.0;0.2;3.0;15.0;11.85;67.667
27/1/19 6:00;1.147;9.876;6.833;6.467;6.017;13.0;38.0;1.0;0.2;1.0;15.0;10.6;72.067
27/1/19 7:00;0.809;9.731;8.367;7.45;6.8;7.0;44.0;1.0;0.2;1.0;8.0;10.333;73.5
27/1/19 8:00;0.599;7.66;8.55;7.983;7.483;27.0;23.0;1.0;0.2;2.0;30.0;11.767;69.567
27/1/19 9:00;0.385;5.602;6.25;5.867;5.55;26.0;23.0;1.0;0.2;3.0;31.0;12.85;64.767
27/1/19 10:00;0.44;5.051;5.7;5.2;4.867;11.0;38.0;1.0;0.2;3.0;15.0;13.9;60.3
27/1/19 11:00;0.489;8.664;6.15;4.617;4.2;6.0;43.0;1.0;0.2;2.0;10.0;14.783;56.583
27/1/19 12:00;0.911;12.733;11.283;9.317;8.7;5.0;47.0;1.0;0.2;2.0;9.0;14.55;58.483
27/1/19 13:00;0.534;25.432;14.283;6.25;4.983;6.0;51.0;1.0;0.2;2.0;10.0;16.25;50.733
27/1/19 14:00;0.223;30.098;17.467;2.783;1.283;15.0;39.0;1.0;0.2;4.0;21.0;15.933;46.933
27/1/19 15:00;0.219;28.466;10.15;2.15;0.983;7.0;58.0;1.0;0.2;2.0;10.0;16.0;44.733
27/1/19 16:00;0.27;26.927;8.5;1.817;0.733;3.0;68.0;1.0;0.2;2.0;6.0;15.35;44.2
27/1/19 17:00;0.674;25.153;7.283;1.883;0.867;4.0;67.0;1.0;0.3;2.0;7.0;13.5;50.067
27/1/19 18:00;0.367;14.21;7.633;1.967;0.967;5.0;66.0;1.0;0.3;1.0;7.0;12.1;53.15
27/1/19 19:00;0.323;8.204;6.75;2.533;1.417;7.0;63.0;1.0;0.2;2.0;9.0;11.1;55.05
27/1/19 20:00;0.231;9.514;5.683;2.417;1.383;5.0;64.0;1.0;0.2;2.0;7.0;10.45;56.65
27/1/19 21:00;0.228;9.389;4.233;2.3;1.483;6.0;61.0;1.0;0.2;2.0;9.0;9.817;58.033
27/1/19 22:00;0.14;9.631;4.05;2.217;1.367;5.0;60.0;1.0;0.2;1.0;8.0;9.15;60.633
27/1/19 23:00;0.149;7.593;3.65;1.817;1.1;5.0;60.0;1.0;0.3;1.0;7.0;8.817;61.95
28/1/19 0:00;0.155;4.69;3.05;1.75;1.067;4.0;60.0;1.0;0.3;1.0;6.0;8.7;62.133
28/1/19 1:00;0.169;5.492;2.633;1.517;0.9;2.0;62.0;1.0;0.3;1.0;3.0;8.533;63.0
28/1/19 2:00;0.255;8.014;4.1;2.183;1.417;2.0;62.0;1.0;0.3;1.0;3.0;8.183;65.183
28/1/19 3:00;0.179;5.887;3.017;1.983;1.367;3.0;60.0;1.0;0.2;1.0;4.0;7.883;68.0
28/1/19 4:00;0.151;3.97;2.067;1.667;1.183;7.0;55.0;1.0;0.2;1.0;8.0;7.717;69.067
28/1/19 5:00;0.286;6.589;1.867;1.467;1.1;6.0;53.0;1.0;0.2;1.0;8.0;7.733;68.633
28/1/19 6:00;0.314;8.277;2.483;1.717;1.217;5.0;56.0;1.0;0.2;1.0;6.0;7.75;68.35
28/1/19 7:00;0.355;9.207;2.7;1.8;1.383;11.0;52.0;1.0;0.2;1.0;13.0;8.017;68.233
28/1/19 8:00;0.341;9.038;2.917;1.617;1.167;15.0;50.0;1.0;0.3;2.0;18.0;8.95;67.617
28/1/19 9:00;0.329;9.313;6.533;2.1;1.183;19.0;48.0;1.0;0.2;4.0;25.0;9.383;70.05
28/1/19 10:00;0.465;10.152;7.2;2.183;1.167;15.0;52.0;1.0;0.2;3.0;19.0;10.717;65.067
28/1/19 11:00;0.336;9.623;9.0;2.583;1.233;10.0;53.0;1.0;0.2;3.0;15.0;11.5;64.283
28/1/19 12:00;0.373;9.921;6.183;2.2;1.383;11.0;53.0;1.0;0.2;4.0;17.0;12.617;61.3
